measure,location,sex,age,cause,metric,year,val,upper,lower
Incidence,Florida,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1991,7294.884447664598,9037.431630381563,5768.39371666314
Incidence,Iowa,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1992,6960.122049406626,8216.431921147074,5825.557866198954
Incidence,Iowa,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1992,7174.623994667414,8927.141850254002,5692.9244569425
Incidence,West Virginia,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1992,7061.3043077682405,8346.338818389055,5915.7286466534415
Incidence,West Virginia,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1992,7378.185495739003,9079.868773573997,5806.751650909995
Incidence,Vermont,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1991,7344.234333753534,8745.6981781268,6117.791365935859
Incidence,Vermont,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1991,7792.766231022614,9748.315891924463,6150.821098336739
Incidence,Montana,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1992,6977.005278010298,8289.219766244041,5814.581830976254
Incidence,Montana,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1992,7377.732332979199,9275.515401282177,5744.4212185660035
Incidence,Hawaii,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1992,7435.786694724379,8880.517390778256,6219.641440969301
Incidence,Hawaii,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1992,7826.126986949724,9854.346911280472,6148.1226054535955
Incidence,Arkansas,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1992,6898.5673096878545,8118.131958536179,5798.557064702644
Incidence,Arkansas,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1992,7267.246889222738,9125.48955831935,5744.991731165483
Incidence,Wyoming,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1992,7146.996937885866,8531.265696234661,5948.629650789031
Incidence,Wyoming,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1992,7550.143825602549,9472.464226464057,5915.250032519801
Incidence,Ohio,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1991,7130.07392370113,8422.5215344326,5965.527992204569
Incidence,Ohio,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1991,7491.486057642642,9369.518201031755,5880.498490663089
Incidence,Mississippi,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1991,6768.887697420392,7964.298749940801,5704.223786721793
Incidence,Mississippi,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1991,7174.086418112205,8906.54616036916,5637.440423954095
Incidence,Alaska,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1992,7834.157174686834,9458.453359275965,6471.458043850911
Incidence,Alaska,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1992,8396.891337048875,10591.23921824261,6517.987912987373
Incidence,Kansas,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1992,7080.883235293943,8412.678807870772,5891.6634187860045
Incidence,Kansas,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1992,7302.396785993502,9079.608471364609,5724.921829615972
Incidence,Virginia,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1990,7527.458728189459,8994.849292191242,6270.668726696383
Incidence,Virginia,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1990,7962.8688800484415,10125.019593720086,6317.315227549216
Incidence,Nebraska,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1992,7008.068598230759,8364.394206872028,5827.536895196899
Incidence,Nebraska,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1992,7254.708333447321,8946.098021349946,5690.99578128453
Incidence,Georgia,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1991,7440.922334135034,8877.156378900943,6201.499452855345
Incidence,Georgia,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1991,8321.806865131048,10301.17356969419,6596.333543262608
Incidence,California,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1992,7492.758561556722,8919.790698987252,6259.385624458386
Incidence,California,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1992,8162.036884283703,10097.77315115953,6476.470643580543
Incidence,Kentucky,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1992,7221.253140588603,8644.84886822697,6064.364153028211
Incidence,Kentucky,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1992,7589.165036626179,9412.205551802115,5979.436638357611
Incidence,Idaho,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1992,6833.062138811319,8123.9326640832805,5706.315060685272
Incidence,Idaho,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1992,7216.181419139747,9057.077456002815,5666.076484124656
Incidence,Washington,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1991,7674.9749575017095,9142.968463673687,6426.132139124158
Incidence,Washington,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1991,7555.641679801398,9641.39486277606,5819.618836465239
Incidence,Wyoming,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1991,7111.06185188886,8495.027529093719,5904.1732693982385
Incidence,Wyoming,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1991,7509.597735664221,9404.542454307688,5904.360434780364
Incidence,Arizona,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1992,7104.9517859802545,8431.009849218844,5941.730743353717
Incidence,Arizona,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1992,7450.496380678828,9166.353171263581,5880.589629029908
Incidence,Colorado,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1992,7619.519420290898,9109.442739058288,6346.075272176151
Incidence,Colorado,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1992,8013.255839892365,10106.502240010861,6249.826065425207
Incidence,Connecticut,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1992,7502.03945567402,8924.546103474202,6278.355472911465
Incidence,Connecticut,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1992,7822.803453921384,9907.294071359596,6076.878987190763
Incidence,Georgia,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1992,7499.4753105737955,8941.50179647259,6256.99190630037
Incidence,Georgia,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1992,8349.041751331657,10366.526057908077,6641.152123692648
Incidence,Wisconsin,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1992,7164.566187256742,8476.542923924626,5988.693598809573
Incidence,Wisconsin,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1992,7451.825417249091,9208.747538410998,5853.505486281451
Incidence,Virginia,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1991,7591.3923684721485,9074.77460436574,6333.346786531978
Incidence,Virginia,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1991,8003.522027750505,10119.90325603639,6334.876495168445
Incidence,Oklahoma,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1991,7015.562085817902,8366.399858192992,5872.290877460136
Incidence,Oklahoma,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1991,7319.638080902109,9011.562989552533,5747.234990864017
Incidence,Oregon,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1991,7225.177931079222,8546.137016452165,6031.505463325399
Incidence,Oregon,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1991,7638.618803085441,9526.967808328322,5959.943022541605
Incidence,Illinois,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1992,7263.005659345645,8658.758502351468,6070.062268740875
Incidence,Illinois,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1992,7567.759566983816,9419.720232484206,5984.533323476469
Incidence,West Virginia,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1991,7006.198966275207,8264.448123859771,5883.134608097841
Incidence,West Virginia,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1991,7347.896880638441,9051.718499363185,5803.290572271368
Incidence,South Carolina,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1992,7301.902601395246,8629.529087542434,6109.840193100609
Incidence,South Carolina,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1992,7617.211993138009,9371.464306647986,5983.049074397382
Incidence,Oregon,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1992,7270.336631646044,8610.780954027843,6074.050785491577
Incidence,Oregon,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1992,7641.495545650888,9526.416066301383,5974.967849998382
Incidence,Pennsylvania,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1991,7125.44460246337,8444.664224378957,5952.8252012602
Incidence,Pennsylvania,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1991,8179.352610653852,10143.629056728247,6510.909141199603
Incidence,Wisconsin,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1991,7102.334040199515,8409.788256266946,5922.54029484525
Incidence,Wisconsin,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1991,7419.369914671773,9149.030549630605,5860.008723674557
Incidence,Indiana,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1992,7120.935831064847,8448.374279584103,5927.887984591158
Incidence,Indiana,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1992,7706.855542488987,9512.416204041714,6100.867068871852
Incidence,South Dakota,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1992,6788.587648273878,8050.259753641886,5676.974317583534
Incidence,South Dakota,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1992,6990.7534460263405,8730.174860242078,5532.377093331494
Incidence,Rhode Island,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1991,7318.368661951325,8681.923027500388,6120.748942047503
Incidence,Rhode Island,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1991,7561.0656857738,9485.621214188912,5987.013505156128
Incidence,Pennsylvania,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1992,7168.256249865737,8456.910955666022,5988.278428502023
Incidence,Pennsylvania,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1992,8203.200674564863,10199.346147997005,6501.754396081068
Incidence,Tennessee,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1992,7313.383394377732,8661.988527769254,6142.794641865131
Incidence,Tennessee,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1992,7658.247699337764,9479.660231216665,6013.039745734031
Incidence,Nevada,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1992,7605.303303278457,9029.963514348741,6367.877298545506
Incidence,Nevada,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1992,7935.0804886391015,9857.51822745257,6231.830542846051
Incidence,Rhode Island,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1992,7378.383417664631,8747.995713773176,6195.882289381444
Incidence,Rhode Island,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1992,7605.363426655749,9551.074693808034,6000.517176019845
Incidence,Texas,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1992,7274.042486526282,8680.853273988945,6076.242751722523
Incidence,Texas,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1992,7672.814254810583,9550.644856010018,6034.437333443908
Incidence,Missouri,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1991,7063.987898080799,8365.905643825046,5917.469438150316
Incidence,Missouri,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1991,8688.936760056207,10752.954507456543,6937.353921879178
Incidence,New Hampshire,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1992,7550.45129265881,9029.504028705749,6268.655580469369
Incidence,New Hampshire,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1992,7947.436663901793,10024.990769550159,6176.9338387208845
Incidence,New Jersey,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1992,7452.721192457315,8875.56948209698,6201.406771643446
Incidence,New Jersey,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1992,7446.9376471528985,9346.478028935448,5837.289494954499
Incidence,Utah,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1992,6528.487030829848,7766.795562474391,5462.541107629399
Incidence,Utah,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1992,6965.032857963361,8681.764419690546,5538.001153229444
Incidence,Montana,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1991,6938.463653186334,8282.564937680942,5777.5874326329385
Incidence,Montana,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1991,7375.23834416381,9298.766676773297,5760.003032829281
Incidence,New Mexico,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1992,7026.198539630283,8386.095707391498,5864.911313198602
Incidence,New Mexico,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1992,7436.55219338693,9188.186154842477,5885.126531701616
Incidence,Louisiana,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1992,7758.77408980464,9135.899776733768,6551.4580549994025
Incidence,Louisiana,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1992,7635.889886769063,9446.041569428278,6046.517244808955
Incidence,Mississippi,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1993,6907.225634455746,8117.847934177916,5815.65755498741
Incidence,Mississippi,Female,All Ages,Sexually transmitted infections excluding HIV,Rate,1993,7262.995520081893,9061.30622455405,5725.142000028179
Incidence,Hawaii,Male,All Ages,Sexually transmitted infections excluding HIV,Rate,1993,7454.312862536513,8867.84484460669,6237.492762738492
